# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
1

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,PropGeom,0,BNRIVEPAOP,0,0,1,6.123233995736766036e-17, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 6.123233995736766036e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,48,25
# x,y,z,u,w
3.850655658095544082e-02, 6.799336808510633157e-01, -7.648881203500511317e-03, 1.680851063829786662e+00, 2.483789085618058612e-01
2.859529116208169019e-02, 6.799336808510633157e-01, -6.772094132216060353e-03, 1.680851063829786662e+00, 4.370901933198670375e-01
1.506379843251423600e-02, 6.799336808510633157e-01, -5.404672417080496130e-03, 1.680851063829786662e+00, 6.949315309392636308e-01
-9.214923482407758352e-04, 6.799336808510633157e-01, -3.497019097189704717e-03, 1.680851063829786662e+00, 1.000000000000000000e+00
-1.685120248290138470e-02, 6.799336808510632046e-01, -1.128524001937724177e-03, 1.680851063829786662e+00, 1.305068469060736591e+00
-3.020934879124185721e-02, 6.799336808510633157e-01, 1.472458026597613708e-03, 1.680851063829786662e+00, 1.562909806680132796e+00
-3.986018920456942116e-02, 6.799336808510633157e-01, 3.884365709887425185e-03, 1.680851063829786662e+00, 1.751621091438194222e+00
-4.615635487233421541e-02, 6.799336808510633157e-01, 5.625388927450162939e-03, 1.680851063829786662e+00, 1.875680585274343448e+00
-4.987507097395484784e-02, 6.799336808510633157e-01, 7.009595649190333844e-03, 1.680851063829786662e+00, 1.951584046726686061e+00
-5.136930887254713418e-02, 6.799336808510633157e-01, 8.513436852437859109e-03, 1.680851063829786662e+00, 2.000000000000000000e+00
-5.035781083419621496e-02, 6.799336808510633157e-01, 1.018695517859219760e-02, 1.680851063829786662e+00, 2.048415953273313939e+00
-4.676691380441839324e-02, 6.799336808510633157e-01, 1.158234196028246413e-02, 1.680851063829786662e+00, 2.124319414725656774e+00
-4.023001387335733287e-02, 6.799336808510633157e-01, 1.226787521631528786e-02, 1.680851063829786662e+00, 2.248378908561805556e+00
-3.010476087090659114e-02, 6.799336808510633157e-01, 1.150884207820788985e-02, 1.680851063829786662e+00, 2.437090193319866760e+00
-1.638559717696105866e-02, 6.799336808510633157e-01, 9.215241946641278270e-03, 1.680851063829786662e+00, 2.694931530939263631e+00
-3.123102398028447871e-04, 6.799336808510633157e-01, 5.717512383631727195e-03, 1.680851063829786662e+00, 3.000000000000000000e+00
1.563260730367043230e-02, 6.799336808510633157e-01, 1.733873573467980709e-03, 1.680851063829786662e+00, 3.305068469060736369e+00
2.903266189764458494e-02, 6.799336808510633157e-01, -1.884562632401996438e-03, 1.680851063829786662e+00, 3.562909806680132796e+00
3.879933871021334219e-02, 6.799336808510633157e-01, -4.656165696826521268e-03, 1.680851063829786662e+00, 3.751621091438194000e+00
4.519982520472990567e-02, 6.799336808510632046e-01, -6.536178429857882055e-03, 1.680851063829786662e+00, 3.875680585274343670e+00
4.910706355464897893e-02, 6.799336808510633157e-01, -7.710777232153246535e-03, 1.680851063829786662e+00, 3.951584046726686061e+00
5.136931193439653320e-02, 6.799336808510633157e-01, -8.513437359878235286e-03, 1.680851063829786662e+00, 4.000000000000000000e+00
5.138815342787818319e-02, 6.937021021276590371e-01, -8.398961465158521003e-03, 1.702127659574467433e+00, 0.000000000000000000e+00
4.903276257579423925e-02, 6.937021021276590371e-01, -8.349079514024429494e-03, 1.702127659574467433e+00, 4.841595327331393861e-02
4.504307745197371621e-02, 6.937021021276590371e-01, -8.065869318510453939e-03, 1.702127659574467433e+00, 1.243194147256564686e-01
3.852349680475588428e-02, 6.937021021276590371e-01, -7.563105699899807036e-03, 1.702127659574467433e+00, 2.483789085618058612e-01
2.861029858410937821e-02, 6.937021021276590371e-01, -6.708428665384270906e-03, 1.702127659574467433e+00, 4.370901933198670375e-01
1.507578866618676863e-02, 6.937021021276590371e-01, -5.371188999458719610e-03, 1.702127659574467433e+00, 6.949315309392636308e-01
-9.137155408117167551e-04, 6.937021021276590371e-01, -3.499184121384830808e-03, 1.702127659574467433e+00, 1.000000000000000000e+00
-1.684866268220296462e-02, 6.937021021276590371e-01, -1.166202518057946015e-03, 1.702127659574467433e+00, 1.305068469060736591e+00
-3.021256609085886530e-02, 6.937021021276590371e-01, 1.405013778295315227e-03, 1.702127659574467433e+00, 1.562909806680132796e+00
-3.986874864474462821e-02, 6.937021021276590371e-01, 3.795433962129398254e-03, 1.702127659574467433e+00, 1.751621091438194222e+00
-4.616877232272954823e-02, 6.937021021276590371e-01, 5.522456148576167234e-03, 1.702127659574467433e+00, 1.875680585274343448e+00
-4.989056227940702470e-02, 6.937021021276590371e-01, 6.898410519013889811e-03, 1.702127659574467433e+00, 1.951584046726686061e+00
-5.138815036490573807e-02, 6.937021021276590371e-01, 8.398960964541435023e-03, 1.702127659574467433e+00, 2.000000000000000000e+00
-5.038038676750308115e-02, 6.937021021276590371e-01, 1.007477108801116406e-02, 1.702127659574467433e+00, 2.048415953273313939e+00
-4.679260674590114688e-02, 6.937021021276590371e-01, 1.147819206423813729e-02, 1.702127659574467433e+00, 2.124319414725656774e+00
-4.025724467302897042e-02, 6.937021021276590371e-01, 1.217831976539147758e-02, 1.702127659574467433e+00, 2.248378908561805556e+00
-3.013031769410091237e-02, 6.937021021276590371e-01, 1.144186965950737267e-02, 1.702127659574467433e+00, 2.437090193319866760e+00
-1.640607257826567564e-02, 6.937021021276590371e-01, 9.178846262973437350e-03, 1.702127659574467433e+00, 2.694931530939263631e+00
-3.250314263473014697e-04, 6.937021021276590371e-01, 5.716922905149175380e-03, 1.702127659574467433e+00, 3.000000000000000000e+00
1.562871993773481613e-02, 6.937021021276590371e-01, 1.768793213137604195e-03, 1.702127659574467433e+00, 3.305068469060736369e+00
2.903679958584138437e-02, 6.937021021276590371e-01, -1.819807105880419124e-03, 1.702127659574467433e+00, 3.562909806680132796e+00
3.880962378914615957e-02, 6.937021021276590371e-01, -4.569667211103600225e-03, 1.702127659574467433e+00, 3.751621091438194000e+00
4.521428040781749064e-02, 6.937021021276590371e-01, -6.435432222554125781e-03, 1.702127659574467433e+00, 3.875680585274343670e+00
4.912412424322852578e-02, 6.937021021276590371e-01, -7.601334000364653141e-03, 1.702127659574467433e+00, 3.951584046726686061e+00
5.138815342787818319e-02, 6.937021021276590371e-01, -8.398961465158521003e-03, 1.702127659574467433e+00, 4.000000000000000000e+00
5.140673980869098214e-02, 7.074705234042548696e-01, -8.284443873970138289e-03, 1.723404255319148426e+00, 0.000000000000000000e+00
4.905124179024221431e-02, 7.074705234042548696e-01, -8.239819158238835886e-03, 1.723404255319148426e+00, 4.841595327331393861e-02
4.506093369217217121e-02, 7.074705234042548696e-01, -7.965509647418021061e-03, 1.723404255319148426e+00, 1.243194147256564686e-01
3.854024625090700373e-02, 7.074705234042548696e-01, -7.477289895223587779e-03, 1.723404255319148426e+00, 2.483789085618058612e-01
2.862516470173379068e-02, 7.074705234042548696e-01, -6.644725390940303331e-03, 1.723404255319148426e+00, 4.370901933198670375e-01
1.508770505738257772e-02, 7.074705234042548696e-01, -5.337672335402802656e-03, 1.723404255319148426e+00, 6.949315309392636308e-01
-9.059330222406272422e-04, 7.074705234042548696e-01, -3.501323270462663312e-03, 1.723404255319148426e+00, 1.000000000000000000e+00
-1.684603812056176611e-02, 7.074705234042548696e-01, -1.203865683768104563e-03, 1.723404255319148426e+00, 1.305068469060736591e+00
-3.021563263968431862e-02, 7.074705234042548696e-01, 1.337571853840556924e-03, 1.723404255319148426e+00, 1.562909806680132796e+00
-3.987710994818435134e-02, 7.074705234042548696e-01, 3.706491167427402797e-03, 1.723404255319148426e+00, 1.751621091438194222e+00
-4.618096074333075118e-02, 7.074705234042548696e-01, 5.419501517394844162e-03, 1.723404255319148426e+00, 1.875680585274343448e+00
-4.990580614406811555e-02, 7.074705234042548696e-01, 6.787194119877789852e-03, 1.723404255319148426e+00, 1.951584046726686061e+00
-5.140673674461071485e-02, 7.074705234042548696e-01, 8.284443380178831834e-03, 1.723404255319148426e+00, 2.000000000000000000e+00
-5.040271235393099791e-02, 7.074705234042548696e-01, 9.962534003414841646e-03, 1.723404255319148426e+00, 2.048415953273313939e+00
-4.681806720627407215e-02, 7.074705234042548696e-01, 1.137397960815796603e-02, 1.723404255319148426e+00, 2.124319414725656774e+00
-4.028427583247443794e-02, 7.074705234042548696e-01, 1.208869606155723794e-02, 1.723404255319148426e+00, 2.248378908561805556e+00
-3.015572569922025936e-02, 7.074705234042548696e-01, 1.137483113979566134e-02, 1.723404255319148426e+00, 2.437090193319866760e+00
-1.642646764958397010e-02, 7.074705234042548696e-01, 9.142395451201089721e-03, 1.723404255319148426e+00, 2.694931530939263631e+00
-3.377521743836624322e-04, 7.074705234042548696e-01, 5.716296541736333794e-03, 1.723404255319148426e+00, 3.000000000000000000e+00
1.562475398421394115e-02, 7.074705234042548696e-01, 1.803697491115544005e-03, 1.723404255319148426e+00, 3.305068469060736369e+00
2.904079239376125901e-02, 7.074705234042548696e-01, -1.755047048974069188e-03, 1.723404255319148426e+00, 3.562909806680132796e+00
3.881971573222783856e-02, 7.074705234042548696e-01, -4.483148792418389754e-03, 1.723404255319148426e+00, 3.751621091438194000e+00
4.522851087626258981e-02, 7.074705234042548696e-01, -6.334655569906501998e-03, 1.723404255319148426e+00, 3.875680585274343670e+00
4.914094092116537416e-02, 7.074705234042548696e-01, -7.491853722722896861e-03, 1.723404255319148426e+00, 3.951584046726686061e+00
5.140673980869098214e-02, 7.074705234042548696e-01, -8.284443873970138289e-03, 1.723404255319148426e+00, 4.000000000000000000e+00
5.142507097108731801e-02, 7.212389446808507021e-01, -8.169885152381107726e-03, 1.744680851063828975e+00, 0.000000000000000000e+00
4.906947766992651727e-02, 7.212389446808507021e-01, -8.130516931244842482e-03, 1.744680851063828975e+00, 4.841595327331393861e-02
4.507856659428097212e-02, 7.212389446808507021e-01, -7.865108342635969071e-03, 1.744680851063828975e+00, 1.243194147256564686e-01
3.855680500894010515e-02, 7.212389446808507021e-01, -7.391433140795388573e-03, 1.744680851063828975e+00, 2.483789085618058612e-01
2.863988971764817870e-02, 7.212389446808507021e-01, -6.580982869390064258e-03, 1.744680851063828975e+00, 4.370901933198670375e-01
1.509954793246392687e-02, 7.212389446808507021e-01, -5.304120026949504102e-03, 1.744680851063828975e+00, 6.949315309392636308e-01
-8.981443733356590711e-04, 7.212389446808507021e-01, -3.503433221472507242e-03, 1.744680851063828975e+00, 1.000000000000000000e+00
-1.684332837160942148e-02, 7.212389446808505911e-01, -1.241509588707846376e-03, 1.744680851063828975e+00, 1.305068469060736591e+00
-3.021854811754336873e-02, 7.212389446808507021e-01, 1.270136208729905807e-03, 1.744680851063828975e+00, 1.562909806680132796e+00
-3.988527298063956894e-02, 7.212389446808507021e-01, 3.617540801811312476e-03, 1.744680851063828975e+00, 1.751621091438194222e+00
-4.619292012835883587e-02, 7.212389446808507021e-01, 5.316527709993749268e-03, 1.744680851063828975e+00, 1.875680585274343448e+00
-4.992080257154236228e-02, 7.212389446808507021e-01, 6.675948161571841968e-03, 1.744680851063828975e+00, 1.951584046726686061e+00
-5.142506790591441779e-02, 7.212389446808507021e-01, 8.169884665418035430e-03, 1.744680851063828975e+00, 2.000000000000000000e+00
-5.042478737707085240e-02, 7.212389446808507021e-01, 9.850243319404984946e-03, 1.744680851063828975e+00, 2.048415953273313939e+00
-4.684329497573226642e-02, 7.212389446808507021e-01, 1.126970293442854272e-02, 1.744680851063828975e+00, 2.124319414725656774e+00
-4.031110729023341249e-02, 7.212389446808507021e-01, 1.199900151122247974e-02, 1.744680851063828975e+00, 2.248378908561805556e+00
-3.018098504882814337e-02, 7.212389446808507021e-01, 1.130772322783521466e-02, 1.744680851063828975e+00, 2.437090193319866760e+00
-1.644678272024196336e-02, 7.212389446808505911e-01, 9.105885966937765294e-03, 1.744680851063828975e+00, 2.694931530939263631e+00
-3.504728782727274412e-04, 7.212389446808507021e-01, 5.715629983582682164e-03, 1.744680851063828975e+00, 3.000000000000000000e+00
1.562070906929553631e-02, 7.212389446808507021e-01, 1.838583671110168277e-03, 1.744680851063828975e+00, 3.305068469060736369e+00
2.904464000998896456e-02, 7.212389446808504800e-01, -1.690284536530744109e-03, 1.744680851063828975e+00, 3.562909806680132796e+00
3.882961429679416404e-02, 7.212389446808507021e-01, -4.396611941006290172e-03, 1.744680851063828975e+00, 3.751621091438194000e+00
4.524251642175458610e-02, 7.212389446808505911e-01, -6.233849555701616307e-03, 1.744680851063828975e+00, 3.875680585274343670e+00
4.915751343851624405e-02, 7.212389446808507021e-01, -7.382337209525808262e-03, 1.744680851063828975e+00, 3.951584046726686061e+00
5.142507097108731801e-02, 7.212389446808507021e-01, -8.169885152381107726e-03, 1.744680851063828975e+00, 4.000000000000000000e+00
5.144314680931948158e-02, 7.350073659574463125e-01, -8.055285866459432551e-03, 1.765957446808509967e+00, 0.000000000000000000e+00
4.908747016331585500e-02, 7.350073659574463125e-01, -8.021173103306978788e-03, 1.765957446808509967e+00, 4.841595327331393861e-02
4.509597616304951428e-02, 7.350073659574463125e-01, -7.764665315200191056e-03, 1.765957446808509967e+00, 1.243194147256564686e-01
3.857317316838642512e-02, 7.350073659574463125e-01, -7.305534787938723629e-03, 1.765957446808509967e+00, 2.483789085618058612e-01
2.865447383454578292e-02, 7.350073659574463125e-01, -6.517199661239448175e-03, 1.765957446808509967e+00, 4.370901933198670375e-01
1.511131761779307796e-02, 7.350073659574463125e-01, -5.270529676135580176e-03, 1.765957446808509967e+00, 6.949315309392636308e-01
-8.903491749049624983e-04, 7.350073659574463125e-01, -3.505510651463665875e-03, 1.765957446808509967e+00, 1.000000000000000000e+00
-1.684053300897753180e-02, 7.350073659574463125e-01, -1.279130322516819959e-03, 1.765957446808509967e+00, 1.305068469060736591e+00
-3.022131220426114984e-02, 7.350073659574465346e-01, 1.202710798459922159e-03, 1.765957446808509967e+00, 1.562909806680132796e+00
-3.989323760786118306e-02, 7.350073659574463125e-01, 3.528586341310992712e-03, 1.765957446808509967e+00, 1.751621091438194222e+00
-4.620465047203474451e-02, 7.350073659574463125e-01, 5.213537402460427690e-03, 1.765957446808509967e+00, 1.875680585274343448e+00
-4.993555156543397211e-02, 7.350073659574463125e-01, 6.564674353885840280e-03, 1.765957446808509967e+00, 1.951584046726686061e+00
-5.144314374306917237e-02, 7.350073659574463125e-01, 8.055285386327009148e-03, 1.765957446808509967e+00, 2.000000000000000000e+00
-5.044661162051344849e-02, 7.350073659574463125e-01, 9.737898430583345061e-03, 1.765957446808509967e+00, 2.048415953273313939e+00
-4.686828984447076463e-02, 7.350073659574463125e-01, 1.116536038543643368e-02, 1.765957446808509967e+00, 2.124319414725656774e+00
-4.033773898484552256e-02, 7.350073659574463125e-01, 1.190923352079710854e-02, 1.765957446808509967e+00, 2.248378908561805556e+00
-3.020609590548805484e-02, 7.350073659574463125e-01, 1.124054263238847412e-02, 1.765957446808509967e+00, 2.437090193319866760e+00
-1.646701811956563163e-02, 7.350073659574463125e-01, 9.069314265796983576e-03, 1.765957446808509967e+00, 2.694931530939263631e+00
-3.631939323752969139e-04, 7.350073659574463125e-01, 5.714919920877695007e-03, 1.765957446808509967e+00, 3.000000000000000000e+00
1.561658481916729929e-02, 7.350073659574463125e-01, 1.873449016829845364e-03, 1.765957446808509967e+00, 3.305068469060736369e+00
2.904834212310923591e-02, 7.350073659574463125e-01, -1.625521643398235511e-03, 1.765957446808509967e+00, 3.562909806680132796e+00
3.883931924018090009e-02, 7.350073659574463125e-01, -4.310058157102685319e-03, 1.765957446808509967e+00, 3.751621091438194000e+00
4.525629685598278606e-02, 7.350073659574463125e-01, -6.133015263726074306e-03, 1.765957446808509967e+00, 3.875680585274343670e+00
4.917384164533780688e-02, 7.350073659574463125e-01, -7.272785271071204906e-03, 1.765957446808509967e+00, 3.951584046726686061e+00
5.144314680931948158e-02, 7.350073659574463125e-01, -8.055285866459432551e-03, 1.765957446808509967e+00, 4.000000000000000000e+00
5.146096721763984694e-02, 7.487757872340423670e-01, -7.940646582273129875e-03, 1.787234042553190960e+00, 0.000000000000000000e+00
4.910521921887903152e-02, 7.487757872340423670e-01, -7.911787944689784718e-03, 1.787234042553190960e+00, 4.841595327331393861e-02
4.511316240322728321e-02, 7.487757872340423670e-01, -7.664180476146591377e-03, 1.787234042553190960e+00, 1.243194147256564686e-01
3.858935081877726964e-02, 7.487757872340423670e-01, -7.219594187977125370e-03, 1.787234042553190960e+00, 2.483789085618058612e-01
2.866891725511985789e-02, 7.487757872340423670e-01, -6.453374326994365182e-03, 1.787234042553190960e+00, 4.370901933198670375e-01
1.512301443973229631e-02, 7.487757872340423670e-01, -5.236898884997792311e-03, 1.787234042553190960e+00, 6.949315309392636308e-01
-8.825470077566894070e-04, 7.487757872340423670e-01, -3.507552237485442922e-03, 1.787234042553190960e+00, 1.000000000000000000e+00
-1.683765160629772592e-02, 7.487757872340423670e-01, -1.316723974834672732e-03, 1.787234042553190960e+00, 1.305068469060736591e+00
-3.022392457966284474e-02, 7.487757872340423670e-01, 1.135299578527171685e-03, 1.787234042553190960e+00, 1.562909806680132796e+00
-3.990100369560017901e-02, 7.487757872340423670e-01, 3.439631261956314565e-03, 1.787234042553190960e+00, 1.751621091438194222e+00
-4.621615176857949564e-02, 7.487757872340423670e-01, 5.110533270882438445e-03, 1.787234042553190960e+00, 1.875680585274343448e+00
-4.995005312934720776e-02, 7.487757872340423670e-01, 6.453374406609591052e-03, 1.787234042553190960e+00, 1.951584046726686061e+00
-5.146096415032735960e-02, 7.487757872340423670e-01, 7.940646108973738876e-03, 1.787234042553190960e+00, 2.000000000000000000e+00
-5.046818486784970803e-02, 7.487757872340423670e-01, 9.625498731551676568e-03, 1.787234042553190960e+00, 2.048415953273313939e+00
-4.689305160268467110e-02, 7.487757872340423670e-01, 1.106095030356823647e-02, 1.787234042553190960e+00, 2.124319414725656774e+00
-4.036417085485044520e-02, 7.487757872340423670e-01, 1.181938949669103858e-02, 1.787234042553190960e+00, 2.248378908561805556e+00
-3.023105843176353280e-02, 7.487757872340423670e-01, 1.117328606221790026e-02, 1.787234042553190960e+00, 2.437090193319866760e+00
-1.648717417688099970e-02, 7.487757872340421450e-01, 9.032676803392279685e-03, 1.787234042553190960e+00, 2.694931530939263631e+00
-3.759157310521708340e-04, 7.487757872340423670e-01, 5.714163043810858121e-03, 1.787234042553190960e+00, 3.000000000000000000e+00
1.561238086001696598e-02, 7.487757872340423670e-01, 1.908290791982945357e-03, 1.787234042553190960e+00, 3.305068469060736369e+00
2.905189842170683573e-02, 7.487757872340421450e-01, -1.560760444424340440e-03, 1.787234042553190960e+00, 3.562909806680132796e+00
3.884883031972385242e-02, 7.487757872340423670e-01, -4.223488940942972045e-03, 1.787234042553190960e+00, 3.751621091438194000e+00
4.526985199063657261e-02, 7.487757872340423670e-01, -6.032153777766483330e-03, 1.787234042553190960e+00, 3.875680585274343670e+00
4.918992539168682426e-02, 7.487757872340423670e-01, -7.163198717656920830e-03, 1.787234042553190960e+00, 3.951584046726686061e+00
5.146096721763984694e-02, 7.487757872340423670e-01, -7.940646582273129875e-03, 1.787234042553190960e+00, 4.000000000000000000e+00
5.147853209030077426e-02, 7.625442085106379775e-01, -7.825967865890213343e-03, 1.808510638297871509e+00, 0.000000000000000000e+00
4.912272478508476758e-02, 7.625442085106379775e-01, -7.802361725657798452e-03, 1.808510638297871509e+00, 4.841595327331393861e-02
4.513012531956370199e-02, 7.625442085106379775e-01, -7.563653736511072659e-03, 1.808510638297871509e+00, 1.243194147256564686e-01
3.860533804964390997e-02, 7.625442085106379775e-01, -7.133610692234117548e-03, 1.808510638297871509e+00, 2.483789085618058612e-01
2.868322018206363733e-02, 7.625442085106379775e-01, -6.389505427160716705e-03, 1.808510638297871509e+00, 4.370901933198670375e-01
1.513463872464384900e-02, 7.625442085106379775e-01, -5.203225255572896737e-03, 1.808510638297871509e+00, 6.949315309392636308e-01
-8.747374526989915716e-04, 7.625442085106379775e-01, -3.509554656587142961e-03, 1.808510638297871509e+00, 1.000000000000000000e+00
-1.683468373720162573e-02, 7.625442085106378665e-01, -1.354286635301052335e-03, 1.808510638297871509e+00, 1.305068469060736591e+00
-3.022638492357356682e-02, 7.625442085106379775e-01, 1.067906504428220741e-03, 1.808510638297871509e+00, 1.562909806680132796e+00
-3.990857110960749354e-02, 7.625442085106379775e-01, 3.350679039777151695e-03, 1.808510638297871509e+00, 1.751621091438194222e+00
-4.622742401221406616e-02, 7.625442085106379775e-01, 5.007517991347333608e-03, 1.808510638297871509e+00, 1.875680585274343448e+00
-4.996430726688629032e-02, 7.625442085106379775e-01, 6.342050029532895344e-03, 1.808510638297871509e+00, 1.951584046726686061e+00
-5.147852902194133273e-02, 7.625442085106379775e-01, 7.825967399426207033e-03, 1.808510638297871509e+00, 2.000000000000000000e+00
-5.048950690267048347e-02, 7.625442085106379775e-01, 9.513043616911739248e-03, 1.808510638297871509e+00, 2.048415953273313939e+00
-4.691758004056904852e-02, 7.625442085106379775e-01, 1.095647103121054171e-02, 1.808510638297871509e+00, 2.124319414725656774e+00
-4.039040283878783666e-02, 7.625442085106379775e-01, 1.172946684531418066e-02, 1.808510638297871509e+00, 2.248378908561805556e+00
-3.025587279021805034e-02, 7.625442085106379775e-01, 1.110595022608594148e-02, 1.808510638297871509e+00, 2.437090193319866760e+00
-1.650725122151405766e-02, 7.625442085106377554e-01, 8.995970035337176596e-03, 1.808510638297871509e+00, 2.694931530939263631e+00
-3.886386686641490765e-04, 7.625442085106379775e-01, 5.713356042571649494e-03, 1.808510638297871509e+00, 3.000000000000000000e+00
1.560809681803224103e-02, 7.625442085106379775e-01, 1.943106260277834875e-03, 1.808510638297871509e+00, 3.305068469060736369e+00
2.905530859436651625e-02, 7.625442085106377554e-01, -1.496003014456855074e-03, 1.808510638297871509e+00, 3.562909806680132796e+00
3.885814729275878510e-02, 7.625442085106379775e-01, -4.136905792762546330e-03, 1.808510638297871509e+00, 3.751621091438194000e+00
4.528318163740531477e-02, 7.625442085106378665e-01, -5.931266181609455047e-03, 1.808510638297871509e+00, 3.875680585274343670e+00
4.920576452762000230e-02, 7.625442085106379775e-01, -7.053578359580777932e-03, 1.808510638297871509e+00, 3.951584046726686061e+00
5.147853209030077426e-02, 7.625442085106379775e-01, -7.825967865890213343e-03, 1.808510638297871509e+00, 4.000000000000000000e+00
5.149584132155457517e-02, 7.763126297872338100e-01, -7.711250283378689660e-03, 1.829787234042552502e+00, 0.000000000000000000e+00
4.913998681040182559e-02, 7.763126297872338100e-01, -7.692894716475550364e-03, 1.829787234042552502e+00, 4.841595327331393861e-02
4.514686491680820757e-02, 7.763126297872338100e-01, -7.463085007329530590e-03, 1.829787234042552502e+00, 1.243194147256564686e-01
3.862113495051761047e-02, 7.763126297872338100e-01, -7.047583652033223914e-03, 1.829787234042552502e+00, 2.483789085618058612e-01
2.869738281807036190e-02, 7.763126297872338100e-01, -6.325591522244404172e-03, 1.829787234042552502e+00, 4.370901933198670375e-01
1.514619079888999617e-02, 7.763126297872338100e-01, -5.169506389897651419e-03, 1.829787234042552502e+00, 6.949315309392636308e-01
-8.669200905400194657e-04, 7.763126297872338100e-01, -3.511514585818069703e-03, 1.829787234042552502e+00, 1.000000000000000000e+00
-1.683162897532084618e-02, 7.763126297872338100e-01, -1.391814393555606839e-03, 1.829787234042552502e+00, 1.305068469060736591e+00
-3.022869291581849541e-02, 7.763126297872340320e-01, 1.000535531659630046e-03, 1.829787234042552502e+00, 1.562909806680132796e+00
-3.991593971563407728e-02, 7.763126297872338100e-01, 3.261733150803368224e-03, 1.829787234042552502e+00, 1.751621091438194222e+00
-4.623846719715941911e-02, 7.763126297872338100e-01, 4.904494239942663522e-03, 1.829787234042552502e+00, 1.875680585274343448e+00
-4.997831398165547556e-02, 7.763126297872338100e-01, 6.230702932445554218e-03, 1.829787234042552502e+00, 1.951584046726686061e+00
-5.149583825216343114e-02, 7.763126297872338100e-01, 7.711249823752382160e-03, 1.829787234042552502e+00, 2.000000000000000000e+00
-5.051057750856664808e-02, 7.763126297872338100e-01, 9.400532481265284207e-03, 1.829787234042552502e+00, 2.048415953273313939e+00
-4.694187494831897345e-02, 7.763126297872338100e-01, 1.085192091074992440e-02, 1.829787234042552502e+00, 2.124319414725656774e+00
-4.041643487519734623e-02, 7.763126297872338100e-01, 1.163946297307644206e-02, 1.829787234042552502e+00, 2.248378908561805556e+00
-3.028053914341514649e-02, 7.763126297872338100e-01, 1.103853183275504968e-02, 1.829787234042552502e+00, 2.437090193319866760e+00
-1.652724958279080947e-02, 7.763126297872338100e-01, 8.959190417245202487e-03, 1.829787234042552502e+00, 2.694931530939263631e+00
-4.013631395720321671e-04, 7.763126297872338100e-01, 5.712495607349549719e-03, 1.829787234042552502e+00, 3.000000000000000000e+00
1.560373231940085682e-02, 7.763126297872338100e-01, 1.977892685422884440e-03, 1.829787234042552502e+00, 3.305068469060736369e+00
2.905857232967302278e-02, 7.763126297872335879e-01, -1.431251428343572121e-03, 1.829787234042552502e+00, 3.562909806680132796e+00
3.886726991662149688e-02, 7.763126297872338100e-01, -4.050310212796795484e-03, 1.829787234042552502e+00, 3.751621091438194000e+00
4.529628560797836767e-02, 7.763126297872338100e-01, -5.830353559041588987e-03, 1.829787234042552502e+00, 3.875680585274343670e+00
4.922135890319402629e-02, 7.763126297872338100e-01, -6.943925007140604178e-03, 1.829787234042552502e+00, 3.951584046726686061e+00
5.149584132155457517e-02, 7.763126297872338100e-01, -7.711250283378689660e-03, 1.829787234042552502e+00, 4.000000000000000000e+00
5.151289480565362372e-02, 7.900810510638296424e-01, -7.596494400806572470e-03, 1.851063829787233272e+00, 0.000000000000000000e+00
4.915700524329896792e-02, 7.900810510638296424e-01, -7.583387187407579499e-03, 1.851063829787233272e+00, 4.841595327331393861e-02
4.516338119971025078e-02, 7.900810510638296424e-01, -7.362474199637873001e-03, 1.851063829787233272e+00, 1.243194147256564686e-01
3.863674161092964937e-02, 7.900810510638296424e-01, -6.961512418697970821e-03, 1.851063829787233272e+00, 2.483789085618058612e-01
2.871140536583328962e-02, 7.900810510638296424e-01, -6.261631172751331610e-03, 1.851063829787233272e+00, 4.370901933198670375e-01
1.515767098883300315e-02, 7.900810510638296424e-01, -5.135739890008816921e-03, 1.851063829787233272e+00, 6.949315309392636308e-01
-8.590945020879249723e-04, 7.900810510638296424e-01, -3.513428702227526859e-03, 1.851063829787233272e+00, 1.000000000000000000e+00
-1.682848689428700223e-02, 7.900810510638296424e-01, -1.429303339237983882e-03, 1.851063829787233272e+00, 1.305068469060736591e+00
-3.023084823622276124e-02, 7.900810510638298645e-01, 9.331906157179659534e-04, 1.851063829787233272e+00, 1.562909806680132796e+00
-3.992310937943087390e-02, 7.900810510638296424e-01, 3.172797071064836945e-03, 1.851063829787233272e+00, 1.751621091438194222e+00
-4.624928131763656608e-02, 7.900810510638296424e-01, 4.801464692755983733e-03, 1.851063829787233272e+00, 1.875680585274343448e+00
-4.999207327725896377e-02, 7.900810510638296424e-01, 6.119334825137370468e-03, 1.851063829787233272e+00, 1.951584046726686061e+00
-5.151289173524602194e-02, 7.900810510638296424e-01, 7.596493948020248410e-03, 1.851063829787233272e+00, 2.000000000000000000e+00
